FIL2,HAL2
Pahal.7G157100,PhHAL.7G148200
Pahal.7G157200,PhHAL.7G148300
Pahal.7G157300,PhHAL.7G148400
Pahal.7G157400,PhHAL.7G148500
Pahal.7G157500,PhHAL.7G148600
Pahal.7G157600,PhHAL.7G148700
Pahal.7G157700,PhHAL.7G149000
Pahal.7G158000,NA
Pahal.7G158200,PhHAL.7G149200
Pahal.7G158400,PhHAL.7G149400
Pahal.7G158600,PhHAL.7G149600
Pahal.7G160000,PhHAL.7G150700
Pahal.7G160100,PhHAL.7G150800
Pahal.7G160200,PhHAL.7G150900
Pahal.7G160700,PhHAL.7G151500
Pahal.7G160800,PhHAL.7G151600
Pahal.7G160900,PhHAL.7G151700
Pahal.7G161000,PhHAL.7G151800
Pahal.7G161100,NA
Pahal.7G161200,PhHAL.7G152000
Pahal.7G161300,PhHAL.7G152100
Pahal.7G161400,PhHAL.7G152200
Pahal.7G161500,PhHAL.7G152300
Pahal.7G161600,PhHAL.7G152400
Pahal.7G161800,PhHAL.7G152600
Pahal.7G161900,PhHAL.7G152700
Pahal.7G162000,PhHAL.7G152900
Pahal.7G162100,PhHAL.7G153000
Pahal.7G162200,PhHAL.7G153100
Pahal.7G162300,PhHAL.7G153200
Pahal.7G162400,PhHAL.7G153300
Pahal.7G162500,PhHAL.7G153400
Pahal.7G162600,PhHAL.7G153500
Pahal.7G162800,PhHAL.7G153700
Pahal.7G163200,PhHAL.7G154200
Pahal.7G163400,PhHAL.7G154400
Pahal.7G163500,PhHAL.7G154500
Pahal.7G163600,PhHAL.7G154700
Pahal.7G163700,PhHAL.7G154800
Pahal.7G163800,PhHAL.7G154900
Pahal.7G163900,PhHAL.7G155000
Pahal.7G164000,PhHAL.7G155100
Pahal.7G164100,PhHAL.7G155200
Pahal.7G164200,PhHAL.7G155300
Pahal.7G164300,PhHAL.7G155400
Pahal.7G164400,PhHAL.7G155500
Pahal.7G164700,PhHAL.7G155800
Pahal.7G164800,PhHAL.7G155900
Pahal.7G165000,PhHAL.7G155600
Pahal.7G165100,PhHAL.7G156000
Pahal.7G165200,PhHAL.7G156100
Pahal.7G165300,PhHAL.7G156200
Pahal.7G165400,PhHAL.7G156300
Pahal.7G165600,PhHAL.7G156900
Pahal.7G165700,PhHAL.7G157000
Pahal.7G165800,PhHAL.7G157100
Pahal.7G165900,PhHAL.7G157200
Pahal.7G166000,PhHAL.7G157300
Pahal.7G166300,PhHAL.7G157400
Pahal.7G166400,PhHAL.7G157500
Pahal.7G166500,PhHAL.7G157600
Pahal.7G166600,PhHAL.7G157700
Pahal.7G166700,PhHAL.7G157800
Pahal.7G166800,PhHAL.7G157900
Pahal.7G167200,PhHAL.7G158300
Pahal.7G167300,PhHAL.7G158400
Pahal.7G167500,PhHAL.7G158600
Pahal.7G167800,PhHAL.7G158700
Pahal.7G167900,PhHAL.7G158800
Pahal.7G168100,PhHAL.7G159000
Pahal.7G168200,PhHAL.7G159100
Pahal.7G168300,PhHAL.7G159200
Pahal.7G168400,PhHAL.7G159300
Pahal.7G168600,PhHAL.7G159600
Pahal.7G168800,PhHAL.7G159800
Pahal.7G168900,NA
Pahal.7G169400,PhHAL.7G160200
Pahal.7G169500,PhHAL.7G160300
Pahal.7G169600,PhHAL.7G160700
Pahal.7G170000,PhHAL.7G161100
Pahal.7G170100,PhHAL.7G161200
Pahal.7G170400,PhHAL.7G161500
Pahal.7G170500,PhHAL.7G161600
Pahal.7G170600,PhHAL.7G161700
Pahal.7G170800,PhHAL.7G161800
Pahal.7G170900,PhHAL.7G161900
Pahal.7G171000,PhHAL.7G162000
Pahal.7G171200,PhHAL.7G162200
Pahal.7G171300,PhHAL.7G162300
Pahal.7G171400,PhHAL.7G162400
Pahal.7G171500,PhHAL.7G162500
Pahal.7G171800,PhHAL.7G162900
Pahal.7G171900,PhHAL.7G163000
Pahal.7G172000,PhHAL.7G163100
Pahal.7G172100,PhHAL.7G163200
Pahal.7G172400,PhHAL.7G163600
Pahal.7G172500,PhHAL.7G163700
Pahal.7G172600,PhHAL.7G163800
Pahal.7G172700,PhHAL.7G163900
Pahal.7G172800,PhHAL.7G164000
Pahal.7G172900,PhHAL.7G164100
Pahal.7G173000,PhHAL.7G164200
Pahal.7G173100,PhHAL.7G164300
Pahal.7G173200,PhHAL.7G164400
Pahal.7G173400,PhHAL.7G164500
Pahal.7G173500,PhHAL.7G164600
Pahal.7G173700,PhHAL.7G164800
Pahal.7G173800,PhHAL.7G164900
Pahal.7G173900,PhHAL.7G165000
Pahal.7G174100,PhHAL.7G165200
Pahal.7G174200,PhHAL.7G165300
Pahal.7G174300,PhHAL.7G165500
Pahal.7G174400,PhHAL.7G165600
Pahal.7G174500,PhHAL.7G165700
Pahal.7G174700,PhHAL.7G165900
Pahal.7G174800,PhHAL.7G166000
Pahal.7G174900,PhHAL.7G166100
Pahal.7G175000,PhHAL.7G166200
Pahal.7G175100,PhHAL.7G166300
Pahal.7G175200,PhHAL.7G166400
Pahal.7G175400,PhHAL.7G166600
Pahal.7G175500,PhHAL.7G166700
Pahal.7G175600,NA
Pahal.7G175700,PhHAL.7G166800
Pahal.7G175800,PhHAL.7G166900
Pahal.7G176000,PhHAL.7G167000
Pahal.7G176100,PhHAL.7G167100
Pahal.7G176200,PhHAL.7G167200
Pahal.7G176300,PhHAL.7G167300
Pahal.7G176700,PhHAL.7G167600
Pahal.7G176800,PhHAL.7G167700
Pahal.7G176900,PhHAL.7G167800
Pahal.7G177100,PhHAL.7G168000
Pahal.7G177200,PhHAL.7G168100
Pahal.7G177300,PhHAL.7G168200
Pahal.7G177400,PhHAL.7G168300
Pahal.7G177500,PhHAL.7G168400
Pahal.7G177600,PhHAL.7G168500
Pahal.7G177800,PhHAL.7G168900
Pahal.7G177900,PhHAL.7G169000
Pahal.7G178100,NA
Pahal.7G178200,PhHAL.7G169300
Pahal.7G178300,PhHAL.7G169400
Pahal.7G178400,PhHAL.7G169500
Pahal.7G178600,PhHAL.7G169600
Pahal.7G178700,PhHAL.7G169700
Pahal.7G179100,PhHAL.7G170100
Pahal.7G179200,PhHAL.7G170200
Pahal.7G179400,PhHAL.7G170400
Pahal.7G179500,PhHAL.7G170500
Pahal.7G179600,PhHAL.7G170600
Pahal.7G179700,PhHAL.7G170700
Pahal.7G179800,PhHAL.7G170800
Pahal.7G179900,PhHAL.7G170900
Pahal.7G180000,PhHAL.7G171000
Pahal.7G180100,PhHAL.7G171100
Pahal.7G180200,PhHAL.7G171200
Pahal.7G180300,PhHAL.7G171300
Pahal.7G180400,PhHAL.7G171700
Pahal.7G180500,PhHAL.7G171800
Pahal.7G180600,PhHAL.7G171900
Pahal.7G180700,PhHAL.7G172000
Pahal.7G180800,PhHAL.7G172100
Pahal.7G181100,PhHAL.7G172500
Pahal.7G181200,PhHAL.7G172600
Pahal.7G181300,PhHAL.7G172700
Pahal.7G181400,PhHAL.7G172800
Pahal.7G181500,PhHAL.7G172900
Pahal.7G181600,PhHAL.7G173000
Pahal.7G181700,PhHAL.7G173100
Pahal.7G181800,NA
Pahal.7G182200,PhHAL.7G173800
Pahal.7G182400,PhHAL.7G174000
Pahal.7G182500,PhHAL.7G174100
Pahal.7G182700,PhHAL.7G174300
Pahal.7G182800,PhHAL.7G174400
Pahal.7G182900,PhHAL.7G174500
Pahal.7G183000,PhHAL.7G174600
Pahal.7G183200,PhHAL.7G174800
Pahal.7G183500,PhHAL.7G175100
Pahal.7G183600,PhHAL.7G175200
Pahal.7G183700,PhHAL.7G175300
Pahal.7G183800,PhHAL.7G175400
Pahal.7G184100,PhHAL.7G175600
Pahal.7G184300,PhHAL.7G175800
Pahal.7G184400,PhHAL.7G175900
Pahal.7G184600,PhHAL.7G176100
Pahal.7G184700,PhHAL.7G176200
Pahal.7G184800,PhHAL.7G176300
Pahal.7G184900,PhHAL.7G176400
Pahal.7G185000,PhHAL.7G176500
Pahal.7G185100,PhHAL.7G176600
Pahal.7G185200,PhHAL.7G176700
Pahal.7G185300,PhHAL.7G176800
Pahal.7G185400,PhHAL.7G176900
Pahal.7G185500,PhHAL.7G177000
Pahal.7G185600,PhHAL.7G177100
Pahal.7G185700,PhHAL.7G177200
Pahal.7G185800,PhHAL.7G177300
Pahal.7G186000,PhHAL.7G177500
Pahal.7G186200,PhHAL.7G177700
Pahal.7G186300,PhHAL.7G177900
Pahal.7G186400,PhHAL.7G178000
Pahal.7G186500,PhHAL.7G178100
Pahal.7G186600,PhHAL.7G178400
Pahal.7G186700,PhHAL.7G178500
Pahal.7G186800,PhHAL.7G178600
Pahal.7G186900,PhHAL.7G179000
Pahal.7G187000,PhHAL.7G179100
Pahal.7G187100,PhHAL.7G179200
Pahal.7G187500,PhHAL.7G179600
Pahal.7G188100,NA
Pahal.7G188200,PhHAL.7G180200
Pahal.7G188300,PhHAL.7G180300
Pahal.7G188500,PhHAL.7G180500
Pahal.7G188600,PhHAL.7G180600
Pahal.7G188700,PhHAL.7G180700
Pahal.7G188900,PhHAL.7G180900
Pahal.7G189000,PhHAL.7G181000
Pahal.7G189100,PhHAL.7G181100
Pahal.7G189200,PhHAL.7G181200
Pahal.7G189300,PhHAL.7G181300
Pahal.7G189400,PhHAL.7G181400
Pahal.7G189600,PhHAL.7G181500
Pahal.7G189700,PhHAL.7G181600
Pahal.7G189800,PhHAL.7G181700
Pahal.7G189900,PhHAL.7G181800
Pahal.7G190000,PhHAL.7G181900
Pahal.7G190100,PhHAL.7G182000
Pahal.7G190200,PhHAL.7G182100
Pahal.7G190300,PhHAL.7G182200
Pahal.7G190500,PhHAL.7G182300
Pahal.7G190600,PhHAL.7G182400
Pahal.7G190700,PhHAL.7G182500
Pahal.7G190800,PhHAL.7G182600
Pahal.7G190900,PhHAL.7G182700
Pahal.7G191100,PhHAL.7G183500
Pahal.7G191200,PhHAL.7G183700
Pahal.7G191300,PhHAL.7G183800
Pahal.7G191400,PhHAL.7G183900
Pahal.7G191500,PhHAL.7G184000
Pahal.7G191600,PhHAL.7G184100
Pahal.7G191800,PhHAL.7G184200
Pahal.7G191900,PhHAL.7G184300
Pahal.7G192100,PhHAL.7G184500
Pahal.7G192300,PhHAL.7G184700
Pahal.7G192400,PhHAL.7G184800
Pahal.7G192500,PhHAL.7G185100
Pahal.7G192600,PhHAL.7G185200
Pahal.7G192700,PhHAL.7G185300
Pahal.7G192800,PhHAL.7G185500
Pahal.7G193000,PhHAL.7G185700
Pahal.7G193100,PhHAL.7G185800
Pahal.7G193200,PhHAL.7G185900
Pahal.7G193300,PhHAL.7G186000
Pahal.7G193500,PhHAL.7G186300
Pahal.7G193600,PhHAL.7G186400
Pahal.7G193800,PhHAL.7G186600
Pahal.7G194200,PhHAL.7G186900
Pahal.7G194300,PhHAL.7G187000
Pahal.7G194400,PhHAL.7G187100
Pahal.7G194500,PhHAL.7G187200
Pahal.7G194800,PhHAL.7G187500
Pahal.7G194900,PhHAL.7G187600
Pahal.7G195300,PhHAL.7G188000
Pahal.7G195400,PhHAL.7G188100
Pahal.7G195500,PhHAL.7G188200
Pahal.7G195600,PhHAL.7G188300
Pahal.7G195700,PhHAL.7G188400
Pahal.7G195800,PhHAL.7G188500
Pahal.7G195900,PhHAL.7G188700
Pahal.7G196100,PhHAL.7G188800
Pahal.7G196200,PhHAL.7G188900
Pahal.7G196300,PhHAL.7G189000
Pahal.7G196400,PhHAL.7G189100
Pahal.7G196600,PhHAL.7G189200
Pahal.7G196700,PhHAL.7G189300
Pahal.7G196900,PhHAL.7G189500
Pahal.7G197000,PhHAL.7G189600
Pahal.7G197100,PhHAL.7G189700
Pahal.7G197500,PhHAL.7G189800
Pahal.7G197600,PhHAL.7G189900
Pahal.7G197800,PhHAL.7G190000
Pahal.7G197900,PhHAL.7G190100
Pahal.7G198000,PhHAL.7G190200
Pahal.7G198100,PhHAL.7G190300
Pahal.7G198200,PhHAL.7G190400
Pahal.7G198300,PhHAL.7G190500
Pahal.7G198500,PhHAL.7G190600
Pahal.7G198600,PhHAL.7G190800
Pahal.7G198700,PhHAL.7G190900
Pahal.7G198800,PhHAL.7G191000
Pahal.7G199000,PhHAL.7G191100
Pahal.7G199300,PhHAL.7G191200
Pahal.7G199400,PhHAL.7G191300
Pahal.7G199500,NA
Pahal.7G200100,PhHAL.7G192000
Pahal.7G200200,PhHAL.7G192100
Pahal.7G200300,PhHAL.7G192200
Pahal.7G200400,PhHAL.7G192300
Pahal.7G200500,PhHAL.7G192400
Pahal.7G200600,PhHAL.7G192500
Pahal.7G200700,PhHAL.7G192600
Pahal.7G200800,NA
Pahal.7G200900,PhHAL.7G192800
Pahal.7G201100,PhHAL.7G193000
Pahal.7G201200,PhHAL.7G193100
Pahal.7G201400,PhHAL.7G193300
Pahal.7G201500,PhHAL.7G193400
Pahal.7G201600,PhHAL.7G193500
Pahal.7G201800,PhHAL.7G193600
Pahal.7G201900,PhHAL.7G193700
Pahal.7G202000,PhHAL.7G193800
Pahal.7G202100,PhHAL.7G193900
Pahal.7G202200,PhHAL.7G194100
Pahal.7G202300,PhHAL.7G194200
Pahal.7G202500,PhHAL.7G194500
Pahal.7G202600,PhHAL.7G194600
Pahal.7G202800,PhHAL.7G194800
Pahal.7G203100,PhHAL.7G195200
Pahal.7G203900,PhHAL.7G196000
Pahal.7G204000,PhHAL.7G196100
Pahal.7G204100,PhHAL.7G196200
Pahal.7G204200,PhHAL.7G196300
Pahal.7G204400,PhHAL.7G196500
Pahal.7G204500,PhHAL.7G196600
Pahal.7G204600,PhHAL.7G196700
Pahal.7G204700,PhHAL.7G196800
Pahal.7G204800,PhHAL.7G196900
Pahal.7G204900,PhHAL.7G197000
Pahal.7G205000,PhHAL.7G197100
Pahal.7G205200,PhHAL.7G197300
Pahal.7G205300,PhHAL.7G197400
Pahal.7G205400,PhHAL.7G197500
Pahal.7G205500,PhHAL.7G197600
Pahal.7G205600,PhHAL.7G197700
Pahal.7G205700,PhHAL.7G197800
Pahal.7G205800,PhHAL.7G197900
Pahal.7G205900,PhHAL.7G198000
Pahal.7G206100,PhHAL.7G198100
Pahal.7G206300,PhHAL.7G198200
Pahal.7G206400,PhHAL.7G198300
Pahal.7G206700,PhHAL.7G198600
Pahal.7G206900,PhHAL.7G198800
Pahal.7G207000,PhHAL.7G198900
Pahal.7G207300,PhHAL.7G199300
Pahal.7G207400,PhHAL.7G199400
Pahal.7G207500,PhHAL.7G199600
Pahal.7G207600,PhHAL.7G199700
Pahal.7G207700,PhHAL.7G199800
Pahal.7G207800,PhHAL.7G199900
Pahal.7G208000,PhHAL.7G200100
Pahal.7G208100,NA
Pahal.7G208200,PhHAL.7G200300
Pahal.7G208400,PhHAL.7G200500
Pahal.7G208500,PhHAL.7G200700
Pahal.7G208600,PhHAL.7G200800
Pahal.7G208700,PhHAL.7G201000
Pahal.7G208800,PhHAL.7G201100
Pahal.7G208900,NA
Pahal.7G209000,PhHAL.7G201200
Pahal.7G209100,PhHAL.7G201300
Pahal.7G209200,PhHAL.7G201500
Pahal.7G209400,PhHAL.7G201700
Pahal.7G209500,PhHAL.7G201800
Pahal.7G209600,PhHAL.7G201900
Pahal.7G209700,PhHAL.7G202000
Pahal.7G209800,PhHAL.7G202100
Pahal.7G209900,PhHAL.7G202200
Pahal.7G210000,PhHAL.7G202300
Pahal.7G210100,PhHAL.7G202400
Pahal.7G210200,PhHAL.7G202500
Pahal.7G210400,PhHAL.7G202700
Pahal.7G210900,PhHAL.7G203200
Pahal.7G211000,PhHAL.7G203300
Pahal.7G211200,PhHAL.7G203500
Pahal.7G211700,PhHAL.7G203800
Pahal.7G211800,PhHAL.7G203900
Pahal.7G212000,PhHAL.7G204000
Pahal.7G212100,PhHAL.7G204100
Pahal.7G212200,PhHAL.7G204200
Pahal.7G212300,NA
Pahal.7G212400,PhHAL.7G204300
Pahal.7G212500,PhHAL.7G204400
Pahal.7G212800,PhHAL.7G204600
Pahal.7G212900,PhHAL.7G204700
Pahal.7G213000,PhHAL.7G204800
Pahal.7G213100,PhHAL.7G204900
Pahal.7G213200,NA
Pahal.7G213300,PhHAL.7G205100
Pahal.7G213500,PhHAL.7G205200
Pahal.7G213600,PhHAL.7G205300
Pahal.7G213700,PhHAL.7G205400
Pahal.7G213900,PhHAL.7G205600
Pahal.7G214000,PhHAL.7G205700
Pahal.7G214100,PhHAL.7G205800
Pahal.7G214300,PhHAL.7G206000
Pahal.7G214500,PhHAL.7G206300
Pahal.7G214600,PhHAL.7G206400
Pahal.7G214700,PhHAL.7G206500
Pahal.7G214800,PhHAL.7G206600
Pahal.7G214900,PhHAL.7G206700
Pahal.7G215000,PhHAL.7G206800
Pahal.7G215100,PhHAL.7G206900
Pahal.7G215200,PhHAL.7G207000
Pahal.7G215300,PhHAL.7G207100
Pahal.7G215400,PhHAL.7G207200
Pahal.7G215500,NA
Pahal.7G215700,PhHAL.7G207400
Pahal.7G215800,PhHAL.7G207500
Pahal.7G215900,PhHAL.7G207600
Pahal.7G216000,PhHAL.7G207700
Pahal.7G216200,PhHAL.7G207900
Pahal.7G216300,PhHAL.7G208000
Pahal.7G216500,PhHAL.7G208200
Pahal.7G216600,PhHAL.7G208300
Pahal.7G216800,PhHAL.7G208500
Pahal.7G216900,PhHAL.7G208600
Pahal.7G217000,PhHAL.7G208800
Pahal.7G217200,PhHAL.7G209100
Pahal.7G217300,NA
Pahal.7G217400,NA
Pahal.7G217500,NA
Pahal.7G217900,PhHAL.7G209400
Pahal.7G218000,PhHAL.7G209500
Pahal.7G218100,PhHAL.7G209600
Pahal.7G218300,PhHAL.7G209700
Pahal.7G218400,PhHAL.7G209800
Pahal.7G218500,PhHAL.7G209900
Pahal.7G218600,PhHAL.7G210000
Pahal.7G218700,PhHAL.7G210100
Pahal.7G218800,PhHAL.7G210200
Pahal.7G219000,PhHAL.7G210500
Pahal.7G219100,PhHAL.7G210600
Pahal.7G219200,PhHAL.7G210800
Pahal.7G219300,PhHAL.7G210900
Pahal.7G219600,PhHAL.7G211200
Pahal.7G219800,PhHAL.7G211300
Pahal.7G219900,PhHAL.7G211400
Pahal.7G220000,PhHAL.7G211500
Pahal.7G220300,PhHAL.7G211800
Pahal.7G220400,PhHAL.7G211900
Pahal.7G220600,PhHAL.7G212200
Pahal.7G220700,PhHAL.7G212300
Pahal.7G220800,PhHAL.7G212400
Pahal.7G220900,PhHAL.7G212500
Pahal.7G221000,PhHAL.7G212600
Pahal.7G221100,PhHAL.7G212700
Pahal.7G221200,PhHAL.7G213100
Pahal.7G221400,NA
Pahal.7G221600,PhHAL.7G213300
Pahal.7G221900,PhHAL.7G213700
Pahal.7G222000,PhHAL.7G213800
Pahal.7G222100,PhHAL.7G214000
Pahal.7G222200,PhHAL.7G214100
Pahal.7G222300,PhHAL.7G214200
Pahal.7G222400,PhHAL.7G214300
Pahal.7G222500,PhHAL.7G214400
Pahal.7G222600,PhHAL.7G214600
Pahal.7G222700,PhHAL.7G214700
Pahal.7G222800,PhHAL.7G214800
Pahal.7G222900,PhHAL.7G214900
Pahal.7G223000,NA
Pahal.7G223100,PhHAL.7G215100
Pahal.7G223300,PhHAL.7G215400
Pahal.7G223400,PhHAL.7G215500
Pahal.7G223600,PhHAL.7G215700
Pahal.7G223700,PhHAL.7G215800
Pahal.7G223800,PhHAL.7G215900
Pahal.7G223900,PhHAL.7G216000
Pahal.7G224100,PhHAL.7G216200
Pahal.7G224600,PhHAL.7G216600
Pahal.7G224700,PhHAL.7G216700
Pahal.7G224900,NA
Pahal.7G225000,PhHAL.7G216800
Pahal.7G225100,PhHAL.7G216900
Pahal.7G225300,PhHAL.7G217100
Pahal.7G225500,PhHAL.7G217400
Pahal.7G225700,PhHAL.7G217700
Pahal.7G225900,PhHAL.7G217900
Pahal.7G226200,PhHAL.7G218100
Pahal.7G226300,NA
Pahal.7G226500,PhHAL.7G218300
Pahal.7G226600,PhHAL.7G218400
Pahal.7G226700,PhHAL.7G218500
Pahal.7G226800,PhHAL.7G218600
Pahal.7G227000,PhHAL.7G218800
Pahal.7G227200,PhHAL.7G219000
Pahal.7G227300,PhHAL.7G219100
Pahal.7G227400,PhHAL.7G219200
Pahal.7G227500,PhHAL.7G219300
Pahal.7G227700,PhHAL.7G219500
Pahal.7G227800,PhHAL.7G219600
Pahal.7G228000,PhHAL.7G219800
Pahal.7G228100,PhHAL.7G219900
Pahal.7G228200,PhHAL.7G220100
Pahal.7G228300,PhHAL.7G220200
Pahal.7G228400,PhHAL.7G220300
Pahal.7G228500,PhHAL.7G220400
Pahal.7G228600,PhHAL.7G220500
Pahal.7G228800,NA
Pahal.7G228900,PhHAL.7G220900
Pahal.7G229000,PhHAL.7G221000
Pahal.7G229100,PhHAL.7G221100
Pahal.7G229200,PhHAL.7G221200
Pahal.7G229300,PhHAL.7G221300
Pahal.7G229400,PhHAL.7G221400
Pahal.7G229500,PhHAL.7G221500
Pahal.7G229600,PhHAL.7G221600
Pahal.7G229800,PhHAL.7G221700
Pahal.7G229900,PhHAL.7G221800
Pahal.7G230000,PhHAL.7G222000
Pahal.7G230200,PhHAL.7G222300
Pahal.7G230300,PhHAL.7G222400
Pahal.7G230400,PhHAL.7G222500
Pahal.7G230500,PhHAL.7G222600
Pahal.7G230600,PhHAL.7G222700
Pahal.7G230700,NA
Pahal.7G230800,PhHAL.7G222800
Pahal.7G230900,PhHAL.7G222900
Pahal.7G231000,PhHAL.7G223000
Pahal.7G231200,PhHAL.7G223100
Pahal.7G231300,PhHAL.7G223200
Pahal.7G231400,PhHAL.7G223300
Pahal.7G231500,PhHAL.7G223400
Pahal.7G231600,PhHAL.7G223600
Pahal.7G231700,PhHAL.7G223700
Pahal.7G231800,PhHAL.7G223800
Pahal.7G231900,PhHAL.7G223900
Pahal.7G232200,PhHAL.7G224500
Pahal.7G232300,PhHAL.7G224600
Pahal.7G232400,PhHAL.7G224700
Pahal.7G232800,PhHAL.7G225100
Pahal.7G233000,PhHAL.7G225400
Pahal.7G233100,PhHAL.7G225500
Pahal.7G233200,PhHAL.7G225700
Pahal.7G233400,PhHAL.7G225900
Pahal.7G233500,PhHAL.7G226000
Pahal.7G233600,PhHAL.7G226100
Pahal.7G233700,PhHAL.7G226200
Pahal.7G233800,PhHAL.7G226300
Pahal.7G233900,PhHAL.7G226400
Pahal.7G234000,PhHAL.7G226500
Pahal.7G234100,NA
Pahal.7G234200,PhHAL.7G226600
Pahal.7G234300,PhHAL.7G226700
Pahal.7G234400,PhHAL.7G226800
Pahal.7G234500,PhHAL.7G226900
Pahal.7G234700,PhHAL.7G227100
Pahal.7G234800,PhHAL.7G227200
Pahal.7G235000,PhHAL.7G227400
Pahal.7G235100,PhHAL.7G227500
Pahal.7G235200,PhHAL.7G227600
Pahal.7G235300,PhHAL.7G227700
Pahal.7G235500,PhHAL.7G227900
Pahal.7G235600,PhHAL.7G228000
Pahal.7G235700,PhHAL.7G228100
Pahal.7G235900,PhHAL.7G228300
Pahal.7G236000,PhHAL.7G228400
Pahal.7G236100,PhHAL.7G228500
Pahal.7G236200,PhHAL.7G228600
Pahal.7G236300,PhHAL.7G228700
Pahal.7G236400,PhHAL.7G228800
Pahal.7G236500,PhHAL.7G228900
Pahal.7G236600,PhHAL.7G229000
Pahal.7G236700,PhHAL.7G229100
Pahal.7G236900,PhHAL.7G229400
Pahal.7G237000,PhHAL.7G229600
Pahal.7G237300,PhHAL.7G229800
Pahal.7G237400,NA
Pahal.7G237600,PhHAL.7G230100
Pahal.7G237700,NA
Pahal.7G237800,PhHAL.7G230300
Pahal.7G237900,PhHAL.7G230500
Pahal.7G238000,PhHAL.7G230600
Pahal.7G238100,PhHAL.7G230700
Pahal.7G238200,PhHAL.7G230800
Pahal.7G238300,PhHAL.7G230900
Pahal.7G238400,PhHAL.7G231000
Pahal.7G238500,PhHAL.7G231100
Pahal.7G238700,NA
Pahal.7G238900,PhHAL.7G231800
Pahal.7G239000,PhHAL.7G231900
Pahal.7G239100,NA
Pahal.7G239200,PhHAL.7G232100
Pahal.7G239300,NA
Pahal.7G239400,PhHAL.7G232200
Pahal.7G239500,PhHAL.7G232300
Pahal.7G239600,PhHAL.7G232400
Pahal.7G239700,PhHAL.7G232500
Pahal.7G239800,PhHAL.7G232600
Pahal.7G240000,PhHAL.7G232700
Pahal.7G240100,PhHAL.7G232800
Pahal.7G240300,PhHAL.7G233000
Pahal.7G240400,PhHAL.7G233100
Pahal.7G240500,PhHAL.7G233200
Pahal.7G240600,PhHAL.7G233300
Pahal.7G240700,NA
Pahal.7G240800,PhHAL.7G233500
Pahal.7G240900,PhHAL.7G233600
Pahal.7G241000,PhHAL.7G233700
Pahal.7G241100,PhHAL.7G233900
Pahal.7G241700,PhHAL.7G234500
Pahal.7G242000,PhHAL.7G234600
Pahal.7G242200,PhHAL.7G234800
Pahal.7G242300,PhHAL.7G234900
Pahal.7G242400,PhHAL.7G235000
Pahal.7G242500,PhHAL.7G235100
Pahal.7G242600,PhHAL.7G235200
Pahal.7G242700,PhHAL.7G235300
Pahal.7G242800,PhHAL.7G235400
Pahal.7G242900,PhHAL.7G235500
Pahal.7G243000,PhHAL.7G235600
Pahal.7G243100,PhHAL.7G235700
Pahal.7G243200,PhHAL.7G235900
Pahal.7G243300,PhHAL.7G236000
Pahal.7G243500,PhHAL.7G236200
Pahal.7G243600,PhHAL.7G236300
Pahal.7G243700,PhHAL.7G236400
Pahal.7G243800,PhHAL.7G236500
Pahal.7G244100,PhHAL.7G236800
Pahal.7G244200,PhHAL.7G236900
Pahal.7G244400,PhHAL.7G237100
Pahal.7G244500,PhHAL.7G237200
Pahal.7G244600,PhHAL.7G237300
Pahal.7G244700,PhHAL.7G237400
Pahal.7G244800,NA
Pahal.7G245300,PhHAL.7G237900
Pahal.7G245400,NA
Pahal.7G245500,PhHAL.7G238000
Pahal.7G245700,PhHAL.7G238300
Pahal.7G245900,PhHAL.7G238500
Pahal.7G246100,PhHAL.7G238700
Pahal.7G246300,PhHAL.7G238900
Pahal.7G246400,PhHAL.7G239000
Pahal.7G246500,PhHAL.7G239100
Pahal.7G246600,PhHAL.7G239200
Pahal.7G247500,PhHAL.7G240100
Pahal.7G247600,PhHAL.7G240200
Pahal.7G247800,PhHAL.7G240300
Pahal.7G247900,PhHAL.7G240400
Pahal.7G248100,PhHAL.7G240500
Pahal.7G248200,PhHAL.7G240600
Pahal.7G248300,PhHAL.7G240700
Pahal.7G248400,PhHAL.7G240800
Pahal.7G248500,PhHAL.7G240900
Pahal.7G248600,PhHAL.7G241000
Pahal.7G248800,NA
Pahal.7G248900,PhHAL.7G241300
Pahal.7G249000,PhHAL.7G241400
Pahal.7G249100,NA
Pahal.7G249200,PhHAL.7G241500
Pahal.7G249300,PhHAL.7G241600
Pahal.7G249400,PhHAL.7G241700
Pahal.7G249500,PhHAL.7G241800
Pahal.7G249600,PhHAL.7G241900
Pahal.7G249700,PhHAL.7G242000
Pahal.7G249800,PhHAL.7G242100
Pahal.7G250100,PhHAL.7G242300
Pahal.7G250200,PhHAL.7G242400
Pahal.7G250300,PhHAL.7G242500
Pahal.7G250600,PhHAL.7G242800
Pahal.7G250700,PhHAL.7G242900
Pahal.7G250800,NA
Pahal.7G251000,NA
Pahal.7G251100,PhHAL.7G243200
Pahal.7G251200,PhHAL.7G243300
Pahal.7G251300,PhHAL.7G243400
Pahal.7G251400,PhHAL.7G243500
Pahal.7G251500,PhHAL.7G243600
Pahal.7G251700,PhHAL.7G243700
Pahal.7G251800,PhHAL.7G243800
Pahal.7G251900,PhHAL.7G243900
Pahal.7G252000,PhHAL.7G244000
Pahal.7G252100,PhHAL.7G244100
Pahal.7G252500,PhHAL.7G244500
Pahal.7G252600,PhHAL.7G244600
Pahal.7G252700,PhHAL.7G244700
Pahal.7G252800,PhHAL.7G244800
